date,temperature_2m,precipitation_probability,weather_code,relative_humidity_2m,apparent_temperature,dew_point_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,rain
2025-08-29 12:00:00+00:00,27.0175,65.0,95.0,89.0,32.78767,25.047897,1006.06903,1007.1,100.0,63.0,100.0,100.0,6.849467,273.01273,0.0
2025-08-29 13:00:00+00:00,26.417501,93.0,96.0,91.0,32.147057,24.828348,1006.966,1008.0,100.0,69.0,100.0,100.0,6.151683,290.55612,0.1
2025-08-29 14:00:00+00:00,26.2175,83.0,95.0,93.0,32.30368,24.994818,1007.56476,1008.6,100.0,64.0,92.0,100.0,4.452954,284.03625,0.1
2025-08-29 15:00:00+00:00,26.067501,73.0,95.0,93.0,31.876228,24.846178,1007.6643,1008.7,100.0,54.0,100.0,100.0,5.6920996,251.56496,0.0
2025-08-29 16:00:00+00:00,26.1175,53.0,3.0,93.0,31.664936,24.895723,1007.3646,1008.4,100.0,47.0,58.0,100.0,7.7043357,232.59457,0.0
2025-08-29 17:00:00+00:00,26.0175,15.0,3.0,91.0,30.75061,24.433048,1006.76483,1007.8,100.0,40.0,100.0,100.0,11.246759,230.19447,0.0
2025-08-29 18:00:00+00:00,25.567501,15.0,3.0,95.0,31.035492,24.70632,1006.6634,1007.7,100.0,48.0,58.0,100.0,7.4128532,240.94548,0.0
2025-08-29 19:00:00+00:00,25.567501,20.0,3.0,95.0,30.612244,24.70632,1006.064,1007.1,100.0,52.0,51.0,100.0,10.315115,240.75127,0.0
2025-08-29 20:00:00+00:00,25.417501,33.0,3.0,94.0,30.152103,24.380493,1005.9635,1007.0,100.0,71.0,78.0,100.0,11.013882,258.6901,0.0
2025-08-29 21:00:00+00:00,25.317501,40.0,3.0,95.0,30.48993,24.457918,1005.9632,1007.0,100.0,63.0,70.0,100.0,8.350138,262.5687,0.0
2025-08-29 22:00:00+00:00,25.167501,38.0,95.0,95.0,30.251263,24.30888,1006.0628,1007.1,100.0,77.0,58.0,100.0,8.311245,265.03033,0.0
2025-08-29 23:00:00+00:00,25.1175,43.0,95.0,95.0,30.299713,24.2592,1006.56195,1007.6,100.0,68.0,62.0,100.0,7.42159,255.96373,0.0
2025-08-30 00:00:00+00:00,25.567501,38.0,80.0,95.0,31.269993,24.70632,1006.5635,1007.6,100.0,60.0,53.0,100.0,5.8048253,240.2552,0.0
2025-08-30 01:00:00+00:00,26.2175,48.0,80.0,92.0,31.379074,24.813623,1007.06525,1008.1,100.0,59.0,58.0,100.0,9.983106,244.35904,0.0
2025-08-30 02:00:00+00:00,26.817501,68.0,80.0,89.0,31.814602,24.850803,1007.3671,1008.4,100.0,57.0,60.0,100.0,11.269782,243.43501,0.0
2025-08-30 03:00:00+00:00,27.6175,73.0,3.0,87.0,32.784527,25.256691,1007.2697,1008.3,100.0,66.0,43.0,100.0,11.923557,241.11351,0.0
2025-08-30 04:00:00+00:00,28.6175,80.0,3.0,83.0,33.95648,25.444893,1007.17334,1008.2,100.0,61.0,55.0,100.0,11.592895,244.23071,0.0
2025-08-30 05:00:00+00:00,29.7175,75.0,80.0,76.0,34.775566,25.032978,1006.1781,1007.2,100.0,62.0,56.0,100.0,11.631956,248.19853,0.0
2025-08-30 06:00:00+00:00,30.1175,73.0,3.0,75.0,35.47467,25.19668,1005.2803,1006.3,100.0,66.0,46.0,100.0,10.315115,240.75127,0.0
2025-08-30 07:00:00+00:00,29.2675,83.0,96.0,78.0,34.013542,25.033358,1004.27844,1005.3,100.0,80.0,68.0,100.0,13.779114,236.7251,0.0
2025-08-30 08:00:00+00:00,28.7675,80.0,95.0,81.0,34.021065,25.181128,1003.8773,1004.9,100.0,57.0,37.0,100.0,10.97262,228.99101,0.0
2025-08-30 09:00:00+00:00,29.2175,83.0,95.0,78.0,33.975563,24.9849,1003.77893,1004.8,100.0,60.0,47.0,100.0,13.479583,235.88548,0.0
2025-08-30 10:00:00+00:00,28.0175,73.0,80.0,82.0,32.88148,24.655876,1004.4742,1005.5,100.0,45.0,41.0,100.0,11.304229,232.76509,0.0
2025-08-30 11:00:00+00:00,27.417501,48.0,3.0,86.0,32.841564,24.866312,1005.07135,1006.1,100.0,41.0,55.0,100.0,8.404285,223.26433,0.0
2025-08-30 12:00:00+00:00,26.3675,15.0,3.0,90.0,31.914219,24.594038,1005.3676,1006.4,100.0,45.0,34.0,100.0,6.3690495,222.70937,0.0
2025-08-30 13:00:00+00:00,26.067501,0.0,3.0,92.0,31.695198,24.665184,1005.96606,1007.0,100.0,31.0,21.0,100.0,6.1305785,220.23628,0.0
2025-08-30 14:00:00+00:00,25.817501,0.0,3.0,93.0,31.350277,24.59844,1006.56445,1007.6,100.0,42.0,0.0,100.0,6.489992,213.6901,0.0
2025-08-30 15:00:00+00:00,25.667501,0.0,3.0,93.0,31.065575,24.449797,1007.06335,1008.1,100.0,43.0,0.0,100.0,6.763786,205.2011,0.0
2025-08-30 16:00:00+00:00,25.5175,3.0,3.0,94.0,30.885788,24.479721,1006.96277,1008.0,100.0,49.0,9.0,100.0,7.10031,210.46547,0.0
2025-08-30 17:00:00+00:00,25.317501,3.0,3.0,94.0,30.532612,24.281265,1006.5625,1007.6,98.0,56.0,10.0,94.0,7.289445,212.90524,0.0
2025-08-30 18:00:00+00:00,25.317501,3.0,2.0,95.0,30.846592,24.457918,1005.9632,1007.0,82.0,65.0,28.0,26.0,5.904439,217.56866,0.0
2025-08-30 19:00:00+00:00,25.2675,8.0,2.0,96.0,30.91772,24.583206,1005.4637,1006.5,65.0,65.0,0.0,8.0,5.6233797,219.80553,0.0
2025-08-30 20:00:00+00:00,25.167501,3.0,2.0,96.0,30.799171,24.483715,1005.16376,1006.2,73.0,73.0,0.0,2.0,5.315336,208.30066,0.0
2025-08-30 21:00:00+00:00,25.2175,0.0,2.0,97.0,30.945602,24.706776,1005.46344,1006.5,70.0,70.0,0.0,0.0,5.634891,206.56499,0.0
2025-08-30 22:00:00+00:00,25.167501,5.0,2.0,97.0,30.91018,24.656967,1005.86304,1006.9,66.0,66.0,0.0,0.0,5.315336,208.30066,0.0
2025-08-30 23:00:00+00:00,25.1175,5.0,2.0,97.0,30.851704,24.607157,1006.26227,1007.3,66.0,66.0,0.0,0.0,5.154415,204.77512,0.0
2025-08-31 00:00:00+00:00,25.9675,3.0,2.0,95.0,32.028862,25.103756,1006.5648,1007.6,76.0,74.0,3.0,0.0,5.1165614,219.28938,0.0
2025-08-31 01:00:00+00:00,27.167501,20.0,2.0,89.0,32.646717,25.195719,1006.66907,1007.7,78.0,59.0,44.0,0.0,9.511088,240.5242,0.0
2025-08-31 02:00:00+00:00,28.2175,53.0,2.0,85.0,33.75078,25.45429,1006.9722,1008.0,72.0,51.0,32.0,22.0,10.30883,245.22488,0.0
2025-08-31 03:00:00+00:00,29.417501,68.0,3.0,80.0,34.982258,25.60461,1006.5768,1007.6,95.0,65.0,31.0,81.0,10.966713,246.80138,0.0
2025-08-31 04:00:00+00:00,30.667501,60.0,3.0,72.0,36.275963,25.040388,1006.481,1007.5,97.0,74.0,23.0,85.0,11.113451,245.09526,0.0
2025-08-31 05:00:00+00:00,31.0175,80.0,3.0,71.0,36.249413,25.141098,1005.9827,1007.0,96.0,77.0,26.0,79.0,11.298495,247.52052,0.0
2025-08-31 06:00:00+00:00,31.2675,85.0,3.0,71.0,36.51074,25.380487,1004.685,1005.7,100.0,85.0,38.0,100.0,11.91812,244.98314,0.0
2025-08-31 07:00:00+00:00,30.7675,93.0,96.0,74.0,36.110306,25.597116,1003.78394,1004.8,100.0,63.0,31.0,100.0,12.24,241.92761,0.0
2025-08-31 08:00:00+00:00,30.3675,98.0,95.0,75.0,35.674824,25.437754,1003.3832,1004.4,100.0,59.0,25.0,100.0,11.753877,242.6502,0.0
2025-08-31 09:00:00+00:00,29.7675,93.0,95.0,77.0,35.098553,25.300835,1003.58105,1004.6,100.0,60.0,18.0,100.0,10.97262,228.99101,0.0
2025-08-31 10:00:00+00:00,28.8675,90.0,95.0,81.0,34.481525,25.278505,1003.8777,1004.9,100.0,59.0,23.0,100.0,8.942214,229.89915,0.0
2025-08-31 11:00:00+00:00,27.7675,78.0,80.0,85.0,33.430317,25.013403,1004.9727,1006.0,100.0,55.0,29.0,100.0,7.42159,230.90614,0.0
2025-08-31 12:00:00+00:00,26.817501,50.0,3.0,91.0,33.134968,25.223642,1005.46906,1006.5,100.0,39.0,28.0,100.0,3.8939953,236.3099,0.0
2025-08-31 13:00:00+00:00,26.417501,10.0,3.0,92.0,32.52934,25.011543,1005.967,1007.0,100.0,53.0,43.0,100.0,4.3498964,245.55606,0.0
2025-08-31 14:00:00+00:00,26.2175,8.0,80.0,93.0,32.3661,24.994818,1006.4659,1007.5,100.0,54.0,37.0,100.0,4.0249224,243.43501,0.0
2025-08-31 15:00:00+00:00,26.067501,15.0,3.0,94.0,32.22482,25.025475,1006.8652,1007.9,100.0,50.0,31.0,100.0,4.1046314,232.12495,0.0
2025-08-31 16:00:00+00:00,25.817501,8.0,3.0,94.0,31.705788,24.777405,1006.8642,1007.9,100.0,50.0,30.0,100.0,4.8433046,221.98714,0.0
2025-08-31 17:00:00+00:00,25.4675,3.0,3.0,95.0,31.098095,24.606958,1006.2634,1007.3,100.0,52.0,29.0,100.0,5.8603754,227.4896,0.0
2025-08-31 18:00:00+00:00,25.417501,5.0,3.0,95.0,31.016327,24.557281,1005.86365,1006.9,98.0,63.0,30.0,91.0,5.8603754,222.5104,0.0
2025-08-31 19:00:00+00:00,25.3675,3.0,3.0,95.0,30.895226,24.507597,1005.06445,1006.1,100.0,55.0,28.0,100.0,6.1305785,229.76372,0.0
2025-08-31 20:00:00+00:00,25.317501,3.0,3.0,96.0,30.851608,24.63295,1004.66455,1005.7,100.0,57.0,31.0,100.0,6.638072,229.39879,0.0
2025-08-31 21:00:00+00:00,25.317501,0.0,3.0,96.0,30.890839,24.63295,1004.7644,1005.8,100.0,56.0,33.0,100.0,6.3690495,227.29063,0.0
2025-08-31 22:00:00+00:00,25.167501,5.0,3.0,96.0,30.645504,24.483715,1005.16376,1006.2,100.0,54.0,44.0,100.0,6.3690495,227.29063,0.0
2025-08-31 23:00:00+00:00,25.167501,3.0,3.0,96.0,30.683372,24.483715,1005.5633,1006.6,100.0,60.0,54.0,100.0,6.1094027,224.9999,0.0
2025-09-01 00:00:00+00:00,26.067501,10.0,3.0,94.0,32.11905,25.025475,1006.26575,1007.3,94.0,64.0,45.0,70.0,4.829907,243.43501,0.0
2025-09-01 01:00:00+00:00,26.9675,53.0,95.0,90.0,32.84138,25.186155,1006.76807,1007.8,100.0,63.0,42.0,100.0,6.763786,244.7989,0.0
2025-09-01 02:00:00+00:00,28.1175,78.0,80.0,85.0,33.844196,25.356318,1007.17175,1008.2,100.0,68.0,39.0,100.0,8.534353,242.35411,0.0
2025-09-01 03:00:00+00:00,28.917501,80.0,3.0,79.0,33.931152,24.907503,1007.07434,1008.1,100.0,74.0,68.0,100.0,11.384199,251.56496,0.0
2025-09-01 04:00:00+00:00,29.567501,73.0,80.0,76.0,34.648125,24.888084,1006.4772,1007.5,100.0,67.0,73.0,100.0,10.829959,254.57777,0.0
2025-09-01 05:00:00+00:00,30.3675,83.0,80.0,72.0,35.28954,24.752586,1005.78076,1006.8,100.0,77.0,73.0,100.0,11.304229,260.83774,0.0
2025-09-01 06:00:00+00:00,32.1675,80.0,3.0,63.0,37.022972,24.233637,1004.3882,1005.4,100.0,76.0,40.0,100.0,10.799999,270.0,0.0
2025-09-01 07:00:00+00:00,31.3675,90.0,3.0,67.0,36.426567,24.503738,1003.5864,1004.6,100.0,77.0,84.0,100.0,9.255571,256.50424,0.0
2025-09-01 08:00:00+00:00,29.417501,88.0,96.0,77.0,34.693146,24.962198,1002.98047,1004.0,100.0,76.0,64.0,100.0,9.826088,241.55717,0.0
2025-09-01 09:00:00+00:00,28.817501,93.0,96.0,81.0,34.632587,25.229816,1003.2779,1004.3,100.0,69.0,56.0,100.0,7.342588,258.6901,0.0
2025-09-01 10:00:00+00:00,28.317501,83.0,96.0,84.0,34.81088,25.353106,1003.87573,1004.9,100.0,65.0,53.0,100.0,3.2599385,263.6599,0.0
2025-09-01 11:00:00+00:00,27.7675,55.0,80.0,88.0,34.38363,25.596481,1004.7729,1005.8,100.0,57.0,80.0,100.0,3.5455887,246.0375,0.0
2025-09-01 12:00:00+00:00,26.667501,25.0,80.0,91.0,32.703537,25.075409,1005.2687,1006.3,100.0,43.0,72.0,100.0,5.1544156,257.90524,0.0
2025-09-01 13:00:00+00:00,26.3675,25.0,3.0,92.0,32.442696,24.962063,1006.0669,1007.1,100.0,33.0,73.0,100.0,4.379589,260.53775,0.0
2025-09-01 14:00:00+00:00,26.167501,15.0,3.0,93.0,32.33534,24.945274,1006.56573,1007.6,100.0,41.0,47.0,100.0,3.671294,258.6901,0.0
2025-09-01 15:00:00+00:00,25.9675,3.0,3.0,94.0,31.990417,24.926247,1007.16425,1008.2,100.0,42.0,41.0,100.0,4.5820518,224.9999,0.0
2025-09-01 16:00:00+00:00,25.7675,3.0,3.0,95.0,31.68795,24.905039,1006.7639,1007.8,100.0,40.0,44.0,100.0,5.1919937,213.6901,0.0
2025-09-01 17:00:00+00:00,25.567501,0.0,3.0,95.0,31.296455,24.70632,1006.6634,1007.7,100.0,39.0,50.0,100.0,5.6233797,219.80553,0.0
2025-09-01 18:00:00+00:00,25.417501,0.0,3.0,96.0,31.203163,24.732443,1006.36316,1007.4,100.0,47.0,73.0,100.0,5.3517847,222.27362,0.0
2025-09-01 19:00:00+00:00,25.317501,0.0,3.0,96.0,30.928707,24.63295,1005.9632,1007.0,100.0,52.0,48.0,100.0,6.1094027,224.9999,0.0
2025-09-01 20:00:00+00:00,25.2675,3.0,3.0,96.0,30.88316,24.583206,1005.56354,1006.6,100.0,55.0,46.0,100.0,5.8603754,222.5104,0.0
2025-09-01 21:00:00+00:00,25.2175,0.0,3.0,96.0,30.87555,24.533459,1005.7631,1006.8,100.0,56.0,50.0,100.0,5.3517847,227.72638,0.0
2025-09-01 22:00:00+00:00,25.167501,0.0,3.0,96.0,30.975735,24.483715,1005.86304,1006.9,100.0,55.0,56.0,100.0,4.1046314,232.12495,0.0
2025-09-01 23:00:00+00:00,25.167501,5.0,3.0,96.0,31.016243,24.483715,1006.26263,1007.3,100.0,58.0,56.0,100.0,3.8268526,228.81418,0.0
2025-09-02 00:00:00+00:00,25.917501,8.0,3.0,95.0,32.060246,25.05408,1006.36505,1007.4,100.0,65.0,47.0,99.0,4.3349743,221.63345,0.0
2025-09-02 01:00:00+00:00,27.067501,30.0,80.0,89.0,32.410168,25.097172,1007.16797,1008.2,100.0,58.0,42.0,100.0,10.00256,239.74365,0.0
2025-09-02 02:00:00+00:00,28.0175,60.0,80.0,86.0,33.45829,25.455034,1007.6709,1008.7,100.0,65.0,47.0,100.0,10.948973,242.5925,0.0
2025-09-02 03:00:00+00:00,29.067501,68.0,80.0,81.0,34.504814,25.473259,1007.8742,1008.9,100.0,67.0,57.0,100.0,11.043261,250.9743,0.0
2025-09-02 04:00:00+00:00,29.8675,83.0,80.0,76.0,34.921227,25.177866,1007.4775,1008.5,100.0,68.0,78.0,100.0,12.313893,254.74483,0.0
2025-09-02 05:00:00+00:00,29.7675,80.0,95.0,76.0,34.893322,25.081272,1006.578,1007.6,100.0,73.0,81.0,100.0,11.384199,251.56496,0.0
2025-09-02 06:00:00+00:00,30.567501,80.0,80.0,72.0,35.93313,24.944456,1005.58154,1006.6,100.0,76.0,78.0,100.0,9.114471,260.9098,0.0
2025-09-02 07:00:00+00:00,30.9675,85.0,80.0,72.0,36.715042,25.328173,1004.58386,1005.6,100.0,61.0,64.0,100.0,8.225035,246.80139,0.0
2025-09-02 08:00:00+00:00,30.167501,93.0,95.0,75.0,35.968338,25.2449,1003.8821,1004.9,100.0,83.0,49.0,100.0,7.491114,234.78232,0.0
2025-09-02 09:00:00+00:00,29.1175,88.0,96.0,80.0,35.055023,25.312943,1004.2782,1005.3,100.0,68.0,70.0,100.0,6.8777895,227.12111,0.0
2025-09-02 10:00:00+00:00,28.3675,83.0,95.0,85.0,34.65627,25.601248,1005.27466,1006.3,100.0,54.0,60.0,100.0,5.8048253,209.7448,0.0
2025-09-02 11:00:00+00:00,27.2675,75.0,96.0,89.0,33.378883,25.294262,1006.07,1007.1,100.0,70.0,98.0,100.0,5.6233797,219.80553,0.0
2025-09-02 12:00:00+00:00,27.0175,40.0,95.0,90.0,33.38536,25.235498,1006.56854,1007.6,100.0,75.0,53.0,100.0,3.6,270.0,0.0
2025-09-02 13:00:00+00:00,26.6175,65.0,95.0,92.0,32.928345,25.209461,1007.46643,1008.5,100.0,57.0,64.0,100.0,3.8773184,291.80148,0.0
2025-09-02 14:00:00+00:00,26.3675,48.0,80.0,93.0,32.660038,25.14346,1008.16473,1009.2,100.0,42.0,64.0,100.0,3.7064266,299.0545,0.0
2025-09-02 15:00:00+00:00,26.2175,38.0,3.0,94.0,32.647923,25.174313,1008.5637,1009.6,100.0,51.0,60.0,100.0,2.9024127,299.74478,0.0
2025-09-02 16:00:00+00:00,26.1175,25.0,3.0,94.0,32.538418,25.075087,1008.2637,1009.3,100.0,58.0,66.0,100.0,2.52,270.0,0.0
2025-09-02 17:00:00+00:00,26.0175,18.0,3.0,95.0,32.409157,25.153437,1007.564,1008.6,100.0,55.0,50.0,100.0,3.0758414,249.44386,0.0
2025-09-02 18:00:00+00:00,25.6175,8.0,3.0,97.0,32.003307,25.105255,1007.06335,1008.1,100.0,63.0,89.0,100.0,2.9024127,299.74478,0.0
2025-09-02 19:00:00+00:00,25.567501,13.0,3.0,97.0,32.01184,25.055445,1006.2638,1007.3,100.0,70.0,85.0,100.0,2.2768397,288.43503,0.0
2025-09-02 20:00:00+00:00,25.5175,10.0,45.0,97.0,32.095245,25.005634,1006.1636,1007.2,100.0,69.0,63.0,100.0,1.1384199,288.43503,0.0
2025-09-02 21:00:00+00:00,25.567501,3.0,45.0,97.0,32.18638,25.055445,1006.064,1007.1,100.0,73.0,43.0,100.0,1.08,270.0,0.0
2025-09-02 22:00:00+00:00,25.5175,8.0,45.0,97.0,31.993565,25.005634,1006.1636,1007.2,98.0,70.0,34.0,90.0,1.835647,258.6901,0.0
2025-09-02 23:00:00+00:00,25.417501,13.0,3.0,97.0,31.644676,24.906017,1006.36316,1007.4,94.0,68.0,31.0,75.0,3.096837,234.46223,0.0
2025-09-03 00:00:00+00:00,25.917501,18.0,2.0,95.0,32.093838,25.05408,1006.86456,1007.9,100.0,66.0,29.0,100.0,4.1046314,254.74483,0.0
2025-09-03 01:00:00+00:00,26.6175,20.0,3.0,91.0,32.260395,25.025997,1007.7661,1008.8,100.0,54.0,45.0,100.0,7.628263,250.70985,0.0
2025-09-03 02:00:00+00:00,27.417501,38.0,3.0,87.0,33.09018,25.060163,1008.1682,1009.2,100.0,57.0,39.0,100.0,7.5685663,267.27374,0.0
2025-09-03 03:00:00+00:00,28.1175,43.0,3.0,83.0,33.599136,24.956491,1008.0708,1009.1,100.0,55.0,51.0,100.0,8.4042845,279.86575,0.0
2025-09-03 04:00:00+00:00,28.8675,40.0,80.0,79.0,34.265247,24.858965,1007.57385,1008.6,100.0,60.0,53.0,100.0,8.534353,297.64587,0.0
2025-09-03 05:00:00+00:00,29.8675,55.0,3.0,77.0,35.949818,25.397587,1006.8781,1007.9,100.0,51.0,29.0,100.0,9.1641035,315.0001,0.0
2025-09-03 06:00:00+00:00,31.2175,55.0,3.0,71.0,37.821815,25.33261,1006.2831,1007.3,93.0,57.0,36.0,77.0,7.928177,320.52756,0.0
2025-09-03 07:00:00+00:00,31.7175,55.0,3.0,68.0,38.278275,25.084846,1005.1858,1006.2,89.0,70.0,37.0,46.0,8.287822,304.3804,0.0
2025-09-03 08:00:00+00:00,31.1175,58.0,95.0,71.0,36.899807,25.236856,1004.48456,1005.5,100.0,62.0,34.0,100.0,7.5685663,295.34613,0.0
2025-09-03 09:00:00+00:00,30.6175,68.0,95.0,74.0,36.577667,25.452724,1004.18335,1005.2,100.0,51.0,32.0,100.0,7.342588,281.3099,0.0
2025-09-03 10:00:00+00:00,29.8675,75.0,95.0,76.0,36.002926,25.177866,1004.2807,1005.3,100.0,38.0,39.0,100.0,4.896529,252.89719,0.0
2025-09-03 11:00:00+00:00,28.167501,65.0,95.0,84.0,33.77685,25.206364,1005.0739,1006.1,100.0,70.0,43.0,100.0,8.654987,224.9999,0.0
2025-09-03 12:00:00+00:00,28.1175,55.0,95.0,86.0,34.39071,25.55315,1005.57336,1006.6,100.0,73.0,52.0,100.0,5.692099,214.69522,0.0
2025-09-03 13:00:00+00:00,27.667501,68.0,80.0,87.0,34.38949,25.305822,1006.2711,1007.3,100.0,41.0,49.0,100.0,1.484318,284.03625,0.0
2025-09-03 14:00:00+00:00,27.2675,53.0,3.0,89.0,33.84678,25.294262,1007.069,1008.1,100.0,52.0,50.0,100.0,2.4149535,26.564985,0.0
2025-09-03 15:00:00+00:00,26.7675,48.0,80.0,93.0,33.629448,25.53983,1007.26685,1008.3,100.0,63.0,43.0,100.0,1.609969,63.435013,0.0
2025-09-03 16:00:00+00:00,26.417501,50.0,95.0,94.0,33.285355,25.372766,1007.46545,1008.5,100.0,70.0,52.0,100.0,0.8049845,63.435013,0.0
2025-09-03 17:00:00+00:00,26.1175,68.0,95.0,95.0,32.813347,25.252794,1007.0649,1008.1,100.0,68.0,53.0,100.0,1.4399999,90.0,0.0
2025-09-03 18:00:00+00:00,25.7175,80.0,95.0,94.0,32.05886,24.678175,1006.9637,1008.0,100.0,68.0,57.0,100.0,1.2979984,123.690094,0.0
2025-09-03 19:00:00+00:00,25.567501,73.0,95.0,94.0,31.683514,24.529337,1006.16394,1007.2,100.0,76.0,60.0,100.0,2.1897945,170.53775,0.0
2025-09-03 20:00:00+00:00,25.4675,70.0,80.0,94.0,31.557007,24.430105,1005.96375,1007.0,100.0,81.0,63.0,100.0,1.9386592,158.19853,0.0
2025-09-03 21:00:00+00:00,25.4675,45.0,3.0,94.0,31.406803,24.430105,1005.96375,1007.0,100.0,61.0,66.0,100.0,2.968636,165.96373,0.0
2025-09-03 22:00:00+00:00,25.417501,25.0,3.0,95.0,31.488758,24.557281,1006.1633,1007.2,100.0,58.0,62.0,100.0,2.6208394,195.94547,0.0
2025-09-03 23:00:00+00:00,25.3675,15.0,80.0,95.0,31.469925,24.507597,1006.463,1007.5,100.0,59.0,69.0,100.0,2.1897945,189.46225,0.0
2025-09-04 00:00:00+00:00,25.9675,10.0,3.0,93.0,32.384735,24.747084,1006.9644,1008.0,100.0,63.0,60.0,100.0,1.08,180.0,0.0
2025-09-04 01:00:00+00:00,27.1175,10.0,3.0,88.0,32.535404,24.95685,1007.46796,1008.5,100.0,73.0,69.0,100.0,8.854829,243.43501,0.0
2025-09-04 02:00:00+00:00,28.2175,30.0,80.0,83.0,33.44451,25.054173,1007.87134,1008.9,100.0,51.0,41.0,100.0,10.587917,252.18102,0.0
2025-09-04 03:00:00+00:00,29.2675,48.0,3.0,77.0,34.251858,24.817059,1007.47516,1008.5,100.0,48.0,49.0,100.0,11.177405,255.06853,0.0
2025-09-04 04:00:00+00:00,29.8675,40.0,3.0,73.0,34.692314,24.503185,1006.97797,1008.0,100.0,45.0,61.0,100.0,11.841756,250.46326,0.0
2025-09-04 05:00:00+00:00,30.6175,50.0,3.0,73.0,36.255688,25.223951,1006.08136,1007.1,100.0,60.0,49.0,100.0,10.966713,246.80138,0.0
2025-09-04 06:00:00+00:00,32.067497,58.0,80.0,65.0,37.415977,24.66115,1004.9872,1006.0,100.0,74.0,47.0,100.0,7.9526596,264.80566,0.0
2025-09-04 07:00:00+00:00,31.917501,53.0,3.0,65.0,37.087143,24.51912,1004.1874,1005.2,98.0,67.0,45.0,92.0,8.557102,255.37909,0.0
2025-09-04 08:00:00+00:00,31.567501,85.0,3.0,65.0,36.576527,24.187689,1003.4871,1004.5,100.0,69.0,53.0,100.0,8.225035,246.80139,0.0
2025-09-04 09:00:00+00:00,30.917501,93.0,80.0,68.0,35.784286,24.322958,1003.9845,1005.0,100.0,66.0,57.0,100.0,9.793059,233.97253,0.0
2025-09-04 10:00:00+00:00,29.2675,78.0,95.0,76.0,34.144077,24.598286,1004.37836,1005.4,100.0,53.0,60.0,100.0,10.948973,226.33215,0.0
2025-09-04 11:00:00+00:00,28.2675,48.0,80.0,82.0,33.898,24.89971,1004.97424,1006.0,100.0,50.0,26.0,100.0,7.127636,224.9999,0.0
2025-09-04 12:00:00+00:00,27.6175,15.0,3.0,86.0,34.042973,25.062555,1005.07196,1006.1,100.0,46.0,16.0,100.0,2.4149535,243.43501,0.0
2025-09-04 13:00:00+00:00,27.417501,13.0,3.0,88.0,34.11067,25.25207,1005.97046,1007.0,100.0,50.0,9.0,100.0,1.4399999,270.0,0.0
2025-09-04 14:00:00+00:00,27.2175,15.0,3.0,89.0,33.78015,25.244987,1006.3694,1007.4,100.0,51.0,0.0,100.0,2.3051248,38.65983,0.0
2025-09-04 15:00:00+00:00,26.7175,18.0,80.0,91.0,33.38018,25.124815,1007.3668,1008.4,100.0,80.0,55.0,100.0,1.08,180.0,0.0
2025-09-04 16:00:00+00:00,26.4675,25.0,95.0,91.0,32.936928,24.877758,1007.0661,1008.1,100.0,71.0,57.0,100.0,1.2979984,146.3099,0.0
2025-09-04 17:00:00+00:00,26.317501,30.0,80.0,91.0,32.57421,24.729525,1006.66595,1007.7,100.0,52.0,49.0,100.0,2.0991426,210.96368,0.0
2025-09-04 18:00:00+00:00,26.2675,15.0,3.0,92.0,32.351566,24.863106,1006.0665,1007.1,97.0,37.0,15.0,92.0,3.8773184,248.19853,0.0
2025-09-04 19:00:00+00:00,25.917501,18.0,2.0,94.0,31.862297,24.876635,1005.56586,1006.6,58.0,47.0,13.0,15.0,4.8965297,233.97253,0.0
2025-09-04 20:00:00+00:00,25.567501,15.0,2.0,94.0,31.18615,24.529337,1005.5645,1006.6,68.0,56.0,19.0,8.0,5.6002855,224.9999,0.0
2025-09-04 21:00:00+00:00,25.3675,5.0,2.0,95.0,31.032104,24.507597,1005.86365,1006.9,77.0,61.0,28.0,18.0,5.1919937,213.6901,0.0
2025-09-04 22:00:00+00:00,25.317501,5.0,3.0,95.0,31.003296,24.457918,1005.9632,1007.0,82.0,65.0,35.0,24.0,4.829907,206.56499,0.0
2025-09-04 23:00:00+00:00,25.317501,3.0,2.0,96.0,31.137161,24.63295,1006.86224,1007.9,81.0,69.0,37.0,11.0,4.6800003,202.6199,0.0
2025-09-05 00:00:00+00:00,26.317501,5.0,3.0,94.0,32.552284,25.273542,1007.2653,1008.3,82.0,71.0,19.0,13.0,4.6938257,212.47118,0.0
2025-09-05 01:00:00+00:00,27.417501,20.0,2.0,87.0,32.954884,25.060163,1007.96844,1009.0,77.0,54.0,41.0,13.0,8.4963045,233.61555,0.0
2025-09-05 02:00:00+00:00,28.7175,25.0,3.0,79.0,33.69256,24.71335,1007.873,1008.9,99.0,61.0,16.0,95.0,10.787993,244.2901,0.0
2025-09-05 03:00:00+00:00,30.167501,43.0,3.0,71.0,35.40121,24.327108,1007.6782,1008.7,100.0,38.0,46.0,100.0,11.269782,243.43501,0.0
2025-09-05 04:00:00+00:00,31.317501,28.0,3.0,66.0,36.91248,24.20525,1007.4821,1008.5,100.0,38.0,37.0,100.0,10.365251,249.67677,0.0
2025-09-05 05:00:00+00:00,32.317497,38.0,3.0,64.0,38.91723,24.638271,1006.5865,1007.6,100.0,63.0,32.0,100.0,9.793058,252.89719,0.0
