date,temperature_2m,relative_humidity_2m,dew_point_2m,weather_code,pressure_msl,wind_speed_10m,wind_direction_10m,cloud_cover
2024-02-12 12:00:00+00:00,28.6915,57.19852,19.3915,0.0,1014.2,8.217153,151.1893,4.0
2024-02-12 13:00:00+00:00,28.3415,60.02731,19.8415,0.0,1016.0,9.793059,143.97253,12.0
2024-02-12 14:00:00+00:00,27.9415,59.194168,19.241499,2.0,1016.5,8.404285,136.73567,78.0
2024-02-12 15:00:00+00:00,27.6415,60.05307,19.1915,0.0,1016.8,5.6002855,135.0001,4.0
2024-02-12 16:00:00+00:00,27.241499,61.860153,19.2915,0.0,1016.9,6.28713,103.24053,13.0
2024-02-12 17:00:00+00:00,26.6915,62.708523,18.991499,0.0,1016.3,8.311245,85.03035,1.0
2024-02-12 18:00:00+00:00,26.1415,66.82519,19.491499,0.0,1015.9,6.1305785,40.236294,7.0
2024-02-12 19:00:00+00:00,25.6415,68.62012,19.4415,0.0,1014.9,6.638072,12.528798,15.0
2024-02-12 20:00:00+00:00,25.1915,66.0088,18.3915,1.0,1014.2,5.991594,32.73523,27.0
2024-02-12 21:00:00+00:00,24.741499,69.30598,18.741499,1.0,1013.9,3.4152596,71.564964,20.0
2024-02-12 22:00:00+00:00,24.4415,68.600235,18.2915,3.0,1013.9,6.830519,341.56494,94.0
2024-02-12 23:00:00+00:00,24.241499,69.42724,18.2915,3.0,1014.2,5.0142193,338.9624,100.0
2024-02-13 00:00:00+00:00,24.6915,69.29638,18.6915,3.0,1014.7,4.6102495,51.34017,83.0
2024-02-13 01:00:00+00:00,26.2915,63.805656,18.8915,0.0,1015.8,5.1919937,33.6901,1.0
2024-02-13 02:00:00+00:00,28.241499,54.987568,18.3415,0.0,1016.5,6.2145634,79.99209,1.0
2024-02-13 03:00:00+00:00,29.991499,48.158146,17.8415,0.0,1016.3,8.209263,105.25517,1.0
2024-02-13 04:00:00+00:00,31.6415,42.199005,17.241499,0.0,1015.7,7.24486,116.56499,0.0
2024-02-13 05:00:00+00:00,32.841503,39.182858,17.1415,1.0,1014.4,9.107359,108.43504,34.0
2024-02-13 06:00:00+00:00,34.5415,35.968155,17.2915,3.0,1012.9,14.512064,82.875084,81.0
2024-02-13 07:00:00+00:00,35.091503,34.339672,17.0415,3.0,1011.5,14.830076,84.4279,100.0
2024-02-13 08:00:00+00:00,34.141502,40.036453,18.6415,2.0,1010.9,19.008545,142.69597,51.0
2024-02-13 09:00:00+00:00,33.2415,44.257458,19.4415,1.0,1010.8,22.45315,138.90059,40.0
2024-02-13 10:00:00+00:00,31.2915,50.656315,19.8415,2.0,1011.3,24.798225,129.69904,57.0
2024-02-13 11:00:00+00:00,29.9415,55.2339,19.991499,0.0,1011.7,19.296135,126.656204,5.0
2024-02-13 12:00:00+00:00,28.6915,59.552402,20.0415,0.0,1012.3,18.39878,120.57915,6.0
2024-02-13 13:00:00+00:00,28.1415,62.831814,20.3915,0.0,1013.7,17.072504,114.94388,7.0
2024-02-13 14:00:00+00:00,27.741499,63.52546,20.1915,0.0,1014.2,17.709658,116.56499,13.0
2024-02-13 15:00:00+00:00,27.3915,65.241394,20.2915,0.0,1014.4,13.854155,114.56716,19.0
2024-02-13 16:00:00+00:00,27.1915,65.80712,20.241499,0.0,1014.7,10.028439,111.03758,11.0
2024-02-13 17:00:00+00:00,26.8415,66.96667,20.1915,0.0,1014.3,9.0,106.26028,4.0
2024-02-13 18:00:00+00:00,26.491499,68.36121,20.1915,0.0,1013.9,9.983106,115.64096,5.0
2024-02-13 19:00:00+00:00,26.2915,69.38685,20.241499,0.0,1013.3,10.137692,106.50443,4.0
2024-02-13 20:00:00+00:00,26.1415,68.71723,19.9415,0.0,1012.7,10.948973,99.46225,4.0
2024-02-13 21:00:00+00:00,25.8915,68.88208,19.741499,0.0,1012.8,10.464798,93.945114,6.0
2024-02-13 22:00:00+00:00,25.5915,70.55448,19.8415,0.0,1013.2,8.699793,65.55606,14.0
2024-02-13 23:00:00+00:00,25.2915,72.71885,20.0415,1.0,1013.8,7.145796,49.085716,38.0
2024-02-14 00:00:00+00:00,25.6415,71.44293,20.0915,3.0,1014.3,5.8603754,42.510403,89.0
2024-02-14 01:00:00+00:00,27.5415,64.0742,20.1415,0.0,1015.3,9.255571,76.50425,3.0
2024-02-14 02:00:00+00:00,29.5415,56.871407,20.0915,1.0,1015.6,10.440001,90.0,43.0
2024-02-14 03:00:00+00:00,31.5915,50.890343,20.1915,1.0,1015.5,14.799459,94.18484,27.0
2024-02-14 04:00:00+00:00,33.091503,44.21725,19.2915,1.0,1014.4,16.595179,86.26868,27.0
2024-02-14 05:00:00+00:00,34.7415,38.36023,18.491499,3.0,1013.2,18.289274,79.79609,96.0
2024-02-14 06:00:00+00:00,34.9415,38.294846,18.6415,3.0,1011.8,18.175545,82.03049,95.0
2024-02-14 07:00:00+00:00,35.391502,36.772736,18.3915,3.0,1010.6,17.227419,79.159744,97.0
2024-02-14 08:00:00+00:00,35.7415,34.954407,17.8915,3.0,1009.8,14.24163,69.27436,100.0
2024-02-14 09:00:00+00:00,33.9415,39.981968,18.4415,3.0,1010.0,12.387348,125.537766,99.0
2024-02-14 10:00:00+00:00,31.4415,50.538074,19.9415,3.0,1010.6,22.45315,138.90059,90.0
2024-02-14 11:00:00+00:00,29.991499,55.761112,20.1915,3.0,1011.3,20.592503,126.46933,98.0
2024-02-14 12:00:00+00:00,28.7915,60.502842,20.3915,1.0,1011.9,19.171478,124.286934,24.0
2024-02-14 13:00:00+00:00,27.9415,64.95505,20.741499,0.0,1013.1,16.434305,118.8107,16.0
2024-02-14 14:00:00+00:00,27.8415,63.74358,20.3415,1.0,1013.5,12.979984,109.440125,49.0
2024-02-14 15:00:00+00:00,27.741499,62.744267,19.991499,0.0,1013.5,10.787993,115.70991,2.0
2024-02-14 16:00:00+00:00,27.4415,63.65747,19.9415,2.0,1013.4,10.1887,122.00535,67.0
2024-02-14 17:00:00+00:00,27.1915,64.59699,19.9415,3.0,1013.2,9.511088,119.4758,87.0
2024-02-14 18:00:00+00:00,26.741499,66.73971,20.0415,2.0,1012.7,8.699793,114.44395,77.0
2024-02-14 19:00:00+00:00,26.3915,68.97847,20.241499,3.0,1012.5,8.373386,115.46331,97.0
2024-02-14 20:00:00+00:00,26.1415,68.081406,19.7915,3.0,1012.0,9.021574,118.61037,97.0
2024-02-14 21:00:00+00:00,25.8915,69.31053,19.8415,2.0,1012.0,9.449572,107.74477,79.0
2024-02-14 22:00:00+00:00,25.6415,70.78263,19.9415,2.0,1012.2,9.9571085,102.5288,79.0
2024-02-14 23:00:00+00:00,25.491499,71.19498,19.8915,2.0,1012.7,10.182337,98.13002,77.0
2024-02-15 00:00:00+00:00,26.0415,68.69784,19.8415,2.0,1013.4,8.311245,85.03035,79.0
2024-02-15 01:00:00+00:00,27.991499,60.88472,19.741499,2.0,1014.7,11.384199,71.564964,75.0
2024-02-15 02:00:00+00:00,29.741499,55.528053,19.8915,2.0,1015.2,11.720751,79.380394,70.0
2024-02-15 03:00:00+00:00,31.5915,50.57658,20.0915,0.0,1015.3,14.332341,78.40785,15.0
2024-02-15 04:00:00+00:00,33.391502,43.074768,19.1415,1.0,1014.5,14.973576,80.31129,32.0
2024-02-15 05:00:00+00:00,34.7915,37.896046,18.3415,3.0,1013.6,14.241629,73.85559,100.0
2024-02-15 06:00:00+00:00,35.141502,35.905537,17.7915,3.0,1012.4,13.32,71.075264,81.0
2024-02-15 07:00:00+00:00,36.141502,32.81982,17.241499,2.0,1011.3,11.440978,77.27565,77.0
2024-02-15 08:00:00+00:00,35.7415,33.233475,17.0915,2.0,1010.8,11.4862,122.1957,71.0
2024-02-15 09:00:00+00:00,33.2915,45.80704,20.0415,51.0,1011.1,20.390114,137.86247,38.0
2024-02-15 10:00:00+00:00,31.7915,49.085155,19.7915,1.0,1011.5,22.366402,123.17853,34.0
2024-02-15 11:00:00+00:00,30.4415,56.04264,20.6915,0.0,1011.9,18.359999,118.072395,10.0
2024-02-15 12:00:00+00:00,29.0915,60.570934,20.6915,0.0,1012.4,17.114204,112.24908,3.0
2024-02-15 13:00:00+00:00,28.2915,62.67101,20.491499,0.0,1013.9,17.399586,114.44395,3.0
2024-02-15 14:00:00+00:00,27.6915,64.70268,20.4415,0.0,1014.2,14.986553,114.102234,10.0
2024-02-15 15:00:00+00:00,27.241499,66.42979,20.4415,0.0,1014.1,14.007655,115.906456,0.0
2024-02-15 16:00:00+00:00,26.8415,68.640686,20.5915,0.0,1014.2,14.039999,112.61991,0.0
2024-02-15 17:00:00+00:00,26.4415,70.711334,20.6915,0.0,1013.7,13.1041975,110.924576,0.0
2024-02-15 18:00:00+00:00,26.1915,71.10254,20.5415,0.0,1013.3,10.365251,110.32322,12.0
2024-02-15 19:00:00+00:00,25.9415,72.607925,20.6415,0.0,1012.7,8.311245,107.650215,9.0
2024-02-15 20:00:00+00:00,25.8415,71.25859,20.241499,0.0,1012.3,9.178235,115.55992,0.0
2024-02-15 21:00:00+00:00,25.3915,73.187325,20.241499,0.0,1012.4,6.638072,102.5288,2.0
2024-02-15 22:00:00+00:00,25.241499,74.07174,20.2915,0.0,1012.4,6.87779,83.99109,0.0
2024-02-15 23:00:00+00:00,25.0415,75.191154,20.3415,0.0,1012.9,8.373386,64.5367,0.0
2024-02-16 00:00:00+00:00,25.5415,73.43935,20.4415,0.0,1013.6,8.209263,37.875053,6.0
2024-02-16 01:00:00+00:00,27.2915,62.84031,19.5915,2.0,1014.8,13.009903,75.57919,64.0
2024-02-16 02:00:00+00:00,28.8415,56.35149,19.2915,1.0,1015.4,13.979871,78.11137,25.0
2024-02-16 03:00:00+00:00,30.8415,50.69807,19.4415,0.0,1015.3,14.685176,78.6901,19.0
2024-02-16 04:00:00+00:00,33.0415,39.611076,17.491499,0.0,1014.3,15.39184,79.21575,10.0
2024-02-16 05:00:00+00:00,34.5415,32.177776,15.5415,0.0,1013.3,14.973576,80.31129,2.0
2024-02-16 06:00:00+00:00,35.341503,29.80973,15.0415,0.0,1012.2,13.276144,77.4712,1.0
2024-02-16 07:00:00+00:00,36.0415,27.150448,14.1915,0.0,1011.0,11.177405,75.068535,0.0
2024-02-16 08:00:00+00:00,36.4915,25.559326,13.6414995,0.0,1010.1,9.3876505,94.39862,3.0
2024-02-16 09:00:00+00:00,34.2915,39.20918,18.4415,0.0,1010.1,19.862083,136.46873,5.0
2024-02-16 10:00:00+00:00,31.7915,45.123928,18.4415,2.0,1010.6,22.66857,133.06943,52.0
2024-02-16 11:00:00+00:00,30.0415,54.917408,19.991499,0.0,1010.9,18.089775,132.58046,0.0
2024-02-16 12:00:00+00:00,27.9415,63.372677,20.3415,0.0,1011.4,19.95972,129.14398,0.0
2024-02-16 13:00:00+00:00,27.2915,66.43996,20.491499,0.0,1013.0,18.218275,127.77575,0.0
2024-02-16 14:00:00+00:00,26.5415,69.86385,20.5915,0.0,1013.2,17.10284,120.34317,0.0
2024-02-16 15:00:00+00:00,25.991499,72.61663,20.6915,0.0,1013.1,16.610792,119.89881,0.0
2024-02-16 16:00:00+00:00,25.6915,72.78848,20.4415,0.0,1012.9,15.2947035,116.56499,0.0
2024-02-16 17:00:00+00:00,25.491499,71.85938,20.0415,0.0,1012.6,12.904882,112.98875,5.0
2024-02-16 18:00:00+00:00,25.241499,69.61815,19.2915,0.0,1012.2,12.979984,109.440125,0.0
2024-02-16 19:00:00+00:00,24.7915,69.53241,18.8415,2.0,1011.6,11.525623,104.47034,50.0
2024-02-16 20:00:00+00:00,24.4415,69.248314,18.4415,3.0,1011.4,10.495713,95.906044,95.0
2024-02-16 21:00:00+00:00,24.1915,69.635735,18.2915,2.0,1011.4,9.47012,98.74608,67.0
2024-02-16 22:00:00+00:00,23.8415,71.338425,18.3415,2.0,1011.6,9.178235,115.55992,72.0
2024-02-16 23:00:00+00:00,23.5915,72.19343,18.2915,2.0,1012.0,9.511088,119.4758,79.0
2024-02-17 00:00:00+00:00,24.3915,69.022,18.3415,3.0,1012.7,6.162207,96.70974,83.0
2024-02-17 01:00:00+00:00,26.5915,59.249687,17.991499,2.0,1014.0,10.495713,84.093956,59.0
2024-02-17 02:00:00+00:00,28.491499,53.518093,18.1415,1.0,1014.3,11.252519,97.35229,30.0
2024-02-17 03:00:00+00:00,30.741499,45.98726,17.7915,1.0,1014.2,14.471821,95.7105,47.0
2024-02-17 04:00:00+00:00,32.641502,36.951347,16.0415,3.0,1013.3,14.113653,95.85592,90.0
2024-02-17 05:00:00+00:00,33.841503,32.820335,15.2415,3.0,1012.2,11.928989,95.19434,81.0
2024-02-17 06:00:00+00:00,34.5415,31.362434,15.1414995,3.0,1011.2,9.47012,98.74608,93.0
2024-02-17 07:00:00+00:00,34.9915,29.7154,14.6915,3.0,1010.1,9.290511,125.537766,98.0
2024-02-17 08:00:00+00:00,34.7915,30.436535,14.8914995,3.0,1009.5,15.575981,146.3099,95.0
2024-02-17 09:00:00+00:00,33.5415,33.806793,15.4415,3.0,1009.7,20.46941,145.75092,90.0
2024-02-17 10:00:00+00:00,31.3415,44.022495,17.6415,3.0,1010.0,21.178896,148.20113,90.0
2024-02-17 11:00:00+00:00,28.491499,60.8095,20.1915,3.0,1010.4,18.35647,154.44008,88.0
2024-02-17 12:00:00+00:00,27.1915,67.451546,20.6415,3.0,1010.9,16.363178,140.35587,80.0
2024-02-17 13:00:00+00:00,26.6915,71.41231,21.0915,3.0,1012.6,16.80857,136.73567,81.0
2024-02-17 14:00:00+00:00,26.1915,73.77595,21.1415,3.0,1013.1,15.484185,125.537766,87.0
2024-02-17 15:00:00+00:00,25.8415,75.55126,21.1915,3.0,1013.3,14.77755,124.07724,91.0
2024-02-17 16:00:00+00:00,25.4415,77.12892,21.1415,2.0,1013.3,14.480773,124.875404,67.0
2024-02-17 17:00:00+00:00,25.1415,77.32114,20.8915,3.0,1012.7,12.979984,123.6901,91.0
2024-02-17 18:00:00+00:00,24.8415,77.75378,20.6915,3.0,1012.0,10.805998,119.98155,97.0
2024-02-17 19:00:00+00:00,24.6415,76.77067,20.2915,3.0,1011.7,8.707237,119.74479,95.0
2024-02-17 20:00:00+00:00,24.3415,77.44023,20.1415,3.0,1011.1,8.891343,121.75944,94.0
2024-02-17 21:00:00+00:00,24.1415,78.13244,20.0915,3.0,1011.1,8.217153,118.8107,91.0
2024-02-17 22:00:00+00:00,23.9415,79.56707,20.1915,3.0,1011.6,7.4128532,119.05451,87.0
2024-02-17 23:00:00+00:00,23.7915,81.03549,20.3415,1.0,1012.4,7.10031,120.46546,39.0
2024-02-18 00:00:00+00:00,24.5915,77.716934,20.4415,1.0,1013.0,6.792466,122.00535,37.0
2024-02-18 01:00:00+00:00,26.741499,66.9465,20.0915,1.0,1014.1,10.703569,109.653915,20.0
2024-02-18 02:00:00+00:00,28.741499,59.19643,19.991499,1.0,1014.3,13.358861,104.03627,26.0
2024-02-18 03:00:00+00:00,30.8415,53.44031,20.2915,1.0,1014.2,14.84318,112.833694,34.0
2024-02-18 04:00:00+00:00,32.5415,48.6753,20.3415,2.0,1013.6,13.53236,118.61037,58.0
2024-02-18 05:00:00+00:00,33.7415,43.84437,19.741499,2.0,1012.5,10.805998,119.98155,78.0
2024-02-18 06:00:00+00:00,34.591503,39.66088,18.8915,1.0,1011.6,9.220499,128.65984,43.0
2024-02-18 07:00:00+00:00,34.7915,38.01502,18.3915,2.0,1010.5,10.685391,147.38077,58.0
2024-02-18 08:00:00+00:00,34.7915,37.777412,18.2915,1.0,1010.0,12.904882,149.8587,29.0
2024-02-18 09:00:00+00:00,33.141502,46.481014,20.1415,1.0,1009.8,19.191748,156.80139,26.0
2024-02-18 10:00:00+00:00,31.3915,53.24853,20.741499,2.0,1009.8,20.447239,153.88615,52.0
2024-02-18 11:00:00+00:00,29.2915,61.93323,21.241499,1.0,1010.3,19.201874,149.589,44.0
2024-02-18 12:00:00+00:00,28.3915,65.85174,21.3915,3.0,1011.0,14.773164,136.97493,90.0
2024-02-18 13:00:00+00:00,27.4415,68.96782,21.241499,0.0,1012.4,15.629971,128.45374,1.0
2024-02-18 14:00:00+00:00,26.8915,72.32907,21.491499,0.0,1012.9,14.480773,124.875404,0.0
2024-02-18 15:00:00+00:00,26.3415,75.861984,21.741499,0.0,1013.2,13.392774,126.25393,0.0
2024-02-18 16:00:00+00:00,26.0915,77.46253,21.8415,0.0,1013.4,14.336861,128.8845,0.0
2024-02-18 17:00:00+00:00,25.7915,79.57568,21.991499,0.0,1013.1,14.255272,135.0001,0.0
2024-02-18 18:00:00+00:00,25.6415,81.02412,22.1415,0.0,1012.5,13.513193,131.76021,0.0
2024-02-18 19:00:00+00:00,25.5415,81.755066,22.1915,0.0,1012.1,12.819235,128.15727,0.0
2024-02-18 20:00:00+00:00,25.3915,82.990585,22.2915,0.0,1011.7,13.104198,127.18479,0.0
2024-02-18 21:00:00+00:00,25.1915,83.983955,22.2915,0.0,1011.7,12.4811535,123.23173,0.0
2024-02-18 22:00:00+00:00,25.0415,84.737755,22.2915,2.0,1012.3,11.298495,120.65059,50.0
2024-02-18 23:00:00+00:00,24.991499,84.99073,22.2915,3.0,1013.1,11.304229,127.23492,91.0
2024-02-19 00:00:00+00:00,25.6915,80.53841,22.0915,2.0,1013.6,13.779114,123.2749,74.0
2024-02-19 01:00:00+00:00,27.6415,73.79398,22.5415,0.0,1014.1,15.683774,121.865944,0.0
2024-02-19 02:00:00+00:00,29.491499,64.48788,22.0915,1.0,1014.5,14.277983,123.6901,25.0
2024-02-19 03:00:00+00:00,31.1915,57.090004,21.6915,1.0,1014.5,13.104198,127.18479,40.0
2024-02-19 04:00:00+00:00,32.841503,49.05448,20.741499,2.0,1013.9,12.599998,126.86999,62.0
2024-02-19 05:00:00+00:00,33.591503,44.904213,19.991499,3.0,1012.8,13.104198,127.18479,84.0
2024-02-19 06:00:00+00:00,34.6915,41.326458,19.6415,3.0,1011.4,13.830749,128.65984,96.0
2024-02-19 07:00:00+00:00,33.9915,44.32086,20.1415,3.0,1010.4,16.704155,142.88306,100.0
2024-02-19 08:00:00+00:00,32.5415,50.81961,21.0415,3.0,1010.0,20.46941,156.13982,90.0
2024-02-19 09:00:00+00:00,31.9415,52.411533,20.991499,2.0,1009.8,21.897945,152.59251,53.0
2024-02-19 10:00:00+00:00,29.9415,58.74798,20.991499,1.0,1010.3,22.380884,154.25934,38.0
2024-02-19 11:00:00+00:00,28.5415,68.54906,22.1915,1.0,1010.9,18.359999,151.92761,23.0
2024-02-19 12:00:00+00:00,27.3915,75.79586,22.741499,0.0,1011.3,16.704155,142.88306,1.0
2024-02-19 13:00:00+00:00,26.8915,79.484,23.0415,0.0,1012.3,14.618837,142.00122,10.0
2024-02-19 14:00:00+00:00,26.491499,82.368065,23.241499,0.0,1013.2,12.475961,133.83095,2.0
2024-02-19 15:00:00+00:00,26.1415,84.852875,23.3915,2.0,1013.1,12.538134,129.17365,68.0
2024-02-19 16:00:00+00:00,25.741499,87.14886,23.4415,1.0,1013.0,13.004922,131.63345,46.0
2024-02-19 17:00:00+00:00,25.5415,86.34447,23.0915,3.0,1012.7,11.212135,132.39738,84.0
2024-02-19 18:00:00+00:00,25.3915,86.85437,23.0415,3.0,1012.4,8.891343,121.75944,81.0
2024-02-19 19:00:00+00:00,25.3415,86.06439,22.8415,3.0,1011.6,11.792404,121.26367,98.0
2024-02-19 20:00:00+00:00,25.0415,88.14773,22.9415,3.0,1010.9,13.479583,124.11452,98.0
2024-02-19 21:00:00+00:00,24.8915,89.20939,22.991499,3.0,1011.1,11.609651,119.74479,100.0
2024-02-19 22:00:00+00:00,24.7915,89.472275,22.9415,3.0,1011.5,10.00256,120.256355,100.0
2024-02-19 23:00:00+00:00,24.6915,89.73626,22.8915,3.0,1012.0,9.826088,118.442825,100.0
2024-02-20 00:00:00+00:00,25.241499,86.31602,22.7915,3.0,1012.7,8.373386,115.46331,81.0
2024-02-20 01:00:00+00:00,27.2915,76.47276,22.7915,3.0,1014.1,15.617529,115.97434,100.0
2024-02-20 02:00:00+00:00,28.8415,67.984146,22.3415,3.0,1014.4,15.990646,121.18491,100.0
2024-02-20 03:00:00+00:00,30.1915,60.633846,21.741499,3.0,1014.3,15.876775,122.969406,100.0
2024-02-20 04:00:00+00:00,31.7915,52.696854,20.9415,3.0,1013.7,15.546833,132.18437,100.0
2024-02-20 05:00:00+00:00,33.141502,46.913956,20.2915,3.0,1012.8,15.03835,132.0891,96.0
2024-02-20 06:00:00+00:00,33.4915,44.600235,19.7915,3.0,1011.6,15.281989,136.90913,100.0
2024-02-20 07:00:00+00:00,34.2415,41.720764,19.3915,3.0,1010.5,15.30741,138.81418,100.0
2024-02-20 08:00:00+00:00,34.341503,40.341972,18.9415,3.0,1009.6,16.418526,142.12495,100.0
2024-02-20 09:00:00+00:00,32.891502,46.12809,19.7915,2.0,1009.5,20.140705,151.14444,72.0
2024-02-20 10:00:00+00:00,30.7915,52.283146,19.8915,0.0,1009.7,20.188908,158.00882,6.0
2024-02-20 11:00:00+00:00,28.8415,63.761986,21.2915,2.0,1010.3,16.267857,155.13632,58.0
2024-02-20 12:00:00+00:00,27.5415,74.22684,22.5415,2.0,1010.6,14.182355,156.0375,56.0
2024-02-20 13:00:00+00:00,26.5415,81.63081,23.1415,0.0,1011.9,11.808878,142.43134,1.0
2024-02-20 14:00:00+00:00,26.0915,85.10412,23.3915,0.0,1012.5,10.97262,131.00899,0.0
2024-02-20 15:00:00+00:00,25.741499,86.886375,23.3915,0.0,1012.8,9.504272,127.30403,2.0
2024-02-20 16:00:00+00:00,25.5915,86.08855,23.0915,0.0,1012.6,10.1887,122.00535,6.0
2024-02-20 17:00:00+00:00,25.3415,88.17267,23.241499,3.0,1012.5,10.086427,124.82456,100.0
2024-02-20 18:00:00+00:00,25.0415,89.76167,23.241499,3.0,1011.9,10.685391,122.61923,94.0
2024-02-20 19:00:00+00:00,24.8415,90.01901,23.0915,3.0,1011.3,10.799999,126.86998,85.0
2024-02-20 20:00:00+00:00,24.5915,91.650444,23.1415,0.0,1011.0,9.793059,126.027466,3.0
2024-02-20 21:00:00+00:00,24.3915,92.47401,23.0915,0.0,1011.1,10.086427,124.82456,2.0
2024-02-20 22:00:00+00:00,24.1915,93.30663,23.0415,0.0,1011.3,9.511088,119.4758,6.0
2024-02-20 23:00:00+00:00,24.0915,94.15254,23.0915,0.0,1011.9,9.360001,112.61991,10.0
2024-02-21 00:00:00+00:00,24.991499,87.6111,22.7915,2.0,1012.5,12.397806,115.820946,75.0
2024-02-21 01:00:00+00:00,27.1915,78.33253,23.0915,2.0,1013.2,16.904673,116.56499,69.0
2024-02-21 02:00:00+00:00,29.3415,66.24724,22.3915,1.0,1014.0,16.981165,122.00535,22.0
2024-02-21 03:00:00+00:00,31.2915,56.419815,21.5915,1.0,1014.0,17.287498,121.372955,24.0
2024-02-21 04:00:00+00:00,32.641502,50.224308,20.9415,0.0,1013.1,15.986593,125.837746,18.0
2024-02-21 05:00:00+00:00,33.591503,45.745113,20.2915,1.0,1012.0,16.323528,131.42357,33.0
2024-02-21 06:00:00+00:00,33.9915,44.45809,20.1915,1.0,1010.7,18.335276,133.4089,40.0
2024-02-21 07:00:00+00:00,33.841503,44.970825,20.241499,3.0,1009.7,18.668005,140.4774,95.0
2024-02-21 08:00:00+00:00,32.5415,50.975887,21.0915,1.0,1009.2,19.191748,156.80139,41.0
2024-02-21 09:00:00+00:00,31.741499,55.842014,21.8415,0.0,1009.2,20.730501,159.67677,3.0
2024-02-21 10:00:00+00:00,30.3415,61.03891,21.991499,0.0,1009.5,19.995398,156.66594,1.0
2024-02-21 11:00:00+00:00,28.4415,71.0759,22.6915,0.0,1010.2,18.455048,159.44388,1.0
2024-02-21 12:00:00+00:00,26.991499,80.70716,23.3915,0.0,1010.8,14.512064,150.2552,0.0
2024-02-21 13:00:00+00:00,26.3915,83.105965,23.2915,1.0,1011.9,14.113652,142.25313,27.0
2024-02-21 14:00:00+00:00,26.1915,84.09331,23.2915,0.0,1012.7,11.709688,135.0001,13.0
2024-02-21 15:00:00+00:00,25.8915,85.85794,23.3415,0.0,1013.3,10.703569,132.27362,10.0
2024-02-21 16:00:00+00:00,25.5915,87.39887,23.3415,0.0,1013.6,10.44,136.39711,2.0
2024-02-21 17:00:00+00:00,25.3915,87.11744,23.0915,0.0,1013.5,11.212135,137.60262,4.0
2024-02-21 18:00:00+00:00,25.0915,88.41904,23.0415,0.0,1012.7,10.739832,140.44037,7.0
2024-02-21 19:00:00+00:00,24.6415,92.48756,23.3415,0.0,1012.3,8.404285,136.73567,0.0
2024-02-21 20:00:00+00:00,24.3415,93.87934,23.2915,0.0,1012.0,8.287822,124.3804,5.0
2024-02-21 21:00:00+00:00,24.0415,94.43559,23.0915,0.0,1011.7,8.707237,119.74479,1.0
2024-02-21 22:00:00+00:00,23.6915,95.57263,22.9415,0.0,1012.0,9.227524,110.55612,0.0
2024-02-21 23:00:00+00:00,23.5915,94.70418,22.6915,0.0,1012.7,10.636766,113.962494,0.0
2024-02-22 00:00:00+00:00,24.5415,87.04069,22.241499,0.0,1013.3,12.783802,122.34742,0.0
2024-02-22 01:00:00+00:00,26.491499,78.70925,22.491499,0.0,1014.1,15.2947035,116.56499,11.0
2024-02-22 02:00:00+00:00,28.3415,68.51045,21.991499,0.0,1014.6,14.007655,115.906456,14.0
2024-02-22 03:00:00+00:00,30.0915,60.61129,21.6415,0.0,1015.0,12.72283,115.11481,12.0
2024-02-22 04:00:00+00:00,31.6415,53.63931,21.0915,0.0,1014.2,10.966713,113.19862,3.0
2024-02-22 05:00:00+00:00,33.0415,46.16785,19.9415,0.0,1013.3,9.504273,114.62355,2.0
2024-02-22 06:00:00+00:00,34.141502,41.17748,19.0915,0.0,1012.1,10.00256,120.256355,10.0
2024-02-22 07:00:00+00:00,34.9415,37.347084,18.241499,0.0,1010.7,10.805998,119.98155,15.0
2024-02-22 08:00:00+00:00,34.7915,36.83999,17.8915,1.0,1010.0,16.08761,139.53786,30.0
2024-02-22 09:00:00+00:00,31.4415,55.42923,21.4415,0.0,1010.3,24.40046,158.3555,1.0
2024-02-22 10:00:00+00:00,30.1415,60.62256,21.6915,0.0,1010.5,24.20314,157.249,0.0
2024-02-22 11:00:00+00:00,28.741499,66.93724,21.991499,0.0,1011.2,20.447239,153.88615,0.0
2024-02-22 12:00:00+00:00,27.2915,75.32154,22.5415,0.0,1011.9,16.904673,153.43501,0.0
2024-02-22 13:00:00+00:00,26.5415,78.95563,22.5915,0.0,1013.0,15.141414,151.60707,0.0
2024-02-22 14:00:00+00:00,26.1915,82.33224,22.9415,0.0,1013.5,12.4811535,146.76828,0.0
2024-02-22 15:00:00+00:00,25.991499,83.564384,22.991499,0.0,1013.8,11.709688,135.0001,10.0
2024-02-22 16:00:00+00:00,25.741499,86.103,23.241499,0.0,1013.7,10.464797,130.81499,10.0
2024-02-22 17:00:00+00:00,25.4415,88.18098,23.3415,1.0,1013.3,10.739832,129.55963,20.0
2024-02-22 18:00:00+00:00,25.3915,88.97874,23.4415,2.0,1012.6,10.799999,126.86998,56.0
2024-02-22 19:00:00+00:00,25.0415,91.12636,23.491499,0.0,1012.1,8.78872,124.992096,19.0
2024-02-22 20:00:00+00:00,24.8415,93.05742,23.6415,0.0,1011.8,7.7879906,123.6901,7.0
2024-02-22 21:00:00+00:00,24.6915,93.89487,23.6415,0.0,1012.0,6.9247384,117.89718,12.0
2024-02-22 22:00:00+00:00,24.6415,93.89261,23.5915,2.0,1012.5,6.489992,109.440125,67.0
2024-02-22 23:00:00+00:00,24.5415,94.171646,23.5415,3.0,1013.2,7.172949,107.52566,95.0
2024-02-23 00:00:00+00:00,25.491499,86.33977,23.0415,3.0,1013.9,11.27553,106.699326,97.0
